------- 1678425643753 --------
>>> n2
cpu:  [0.0004171881518565401,0.2018348623853211,0.2018348623853211,0.2018348623853211,0.2239866276640201,0.2239866276640201,0.2239866276640201,0.7818637693272044,0.7818637693272044,0.7818637693272044,0.6303712974551523,0.6303712974551523,0.6303712974551523,0.9022147931466779,0.9022147931466779,0.9022147931466779,0.7223843268028345,0.7223843268028345,0.7223843268028345,0.5411129568106312,0.5411129568106312,0.5411129568106312,0.5702928870292887,0.5702928870292887,0.5702928870292887,0.6811715481171547,0.6811715481171547,0.6811715481171547,0.5043550394027374,0.5043550394027374,0.5043550394027374,0.39232053422370616,0.39232053422370616,0.39232053422370616,0.515993265993266,0.515993265993266,0.515993265993266,0.9677959012965287,0.9677959012965287,0.9677959012965287,0.8773545416492257,0.8773545416492257,0.8773545416492257,0.9828810020876827,0.9828810020876827,0.9828810020876827,0.7830665543386689,0.7830665543386689,0.7830665543386689,0.5367278797996662,0.5367278797996662,0.5367278797996662,0.20922431865828095,0.20922431865828095,0.20922431865828095,0.8436848686952897,0.8436848686952897,0.8436848686952897,0.6917922948073703,0.6917922948073703,0.6917922948073703,0.6090414399330264,0.6090414399330264,0.6090414399330264,0.38432989690721653,0.38432989690721653,0.38432989690721653,0.4749791492910759,0.4749791492910759,0.4749791492910759,0.8527812630698453,0.8527812630698453,0.8527812630698453,0.3418303384872545,0.3418303384872545,0.3418303384872545,0.4776617954070981,0.4776617954070981,0.4776617954070981,0.7170915169243628,0.7170915169243628,0.7170915169243628,0.9488469601677149,0.9488469601677149,0.9488469601677149,0.9136420525657072,0.9136420525657072,0.9136420525657072,0.9862155388471178,0.9862155388471178,0.9862155388471178,0.5111485065208246,0.5111485065208246,0.5111485065208246,0.9209205020920502,0.9209205020920502,0.9209205020920502,0.8948911222780569,0.8948911222780569,0.8948911222780569,0.46314035818408994,0.46314035818408994,0.46314035818408994,0.3756281407035176,0.3756281407035176,0.3756281407035176,0.5685449957947855,0.5685449957947855,0.5685449957947855,0.3905276277523889,0.3905276277523889,0.3905276277523889,0.46029106029106026,0.46029106029106026,0.46029106029106026,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.3853211009174312,0.3853211009174312,0.3853211009174312,0.5256570713391739,0.5256570713391739,0.5256570713391739,0.8044019933554818,0.8044019933554818,0.8044019933554818,0.8257984238905018,0.8257984238905018,0.8257984238905018,0.8603868797308662,0.8603868797308662,0.8603868797308662,0.44184100418410044,0.44184100418410044,0.44184100418410044,0.7049937054133446,0.7049937054133446,0.7049937054133446,0.5264253017062006,0.5264253017062006,0.5264253017062006,0.7155351936693044,0.7155351936693044,0.7155351936693044,0.5931005818786368,0.5931005818786368,0.5931005818786368,0.4401335002085941,0.4401335002085941,0.4401335002085941,0.3937106918238994,0.3937106918238994,0.3937106918238994,0.21560402684563762,0.21560402684563762,0.21560402684563762,0.6798501248959201,0.6798501248959201,0.6798501248959201,0.9221105527638191,0.9221105527638191,0.9221105527638191,0.7363560033585222,0.7363560033585222,0.7363560033585222,0.6283924843423799,0.6283924843423799,0.6283924843423799,0.8277012932832708,0.8277012932832708,0.8277012932832708,0.3424831081081081,0.3424831081081081,0.3424831081081081,0.7426900584795322,0.7426900584795322,0.7426900584795322,0.5171691792294808,0.5171691792294808,0.5171691792294808,0.6552152317880795,0.6552152317880795,0.6552152317880795,0.3724595603484031,0.3724595603484031,0.3724595603484031,0.47034252297410195,0.47034252297410195,0.47034252297410195,0.8841666666666667,0.8841666666666667,0.8841666666666667,0.7282700421940929,0.7282700421940929,0.7282700421940929,0.8694201084689195,0.8694201084689195,0.8694201084689195,0.7764804003336113,0.7764804003336113,0.7764804003336113,0.582220367278798,0.582220367278798,0.582220367278798,0.32430179241350565,0.32430179241350565,0.32430179241350565,0.7213455149501662,0.7213455149501662,0.7213455149501662,0.4298245614035088,0.4298245614035088,0.4298245614035088,0.5309256953092569,0.5309256953092569,0.5309256953092569,0.921315570358035,0.921315570358035,0.921315570358035,0.9644945697577276,0.9644945697577276,0.9644945697577276,0.5245424292845258,0.5245424292845258,0.5245424292845258,0.7212020033388982,0.7212020033388982,0.7212020033388982,0.5624738821562891,0.5624738821562891,0.5624738821562891,0.36408977556109723,0.36408977556109723,0.36408977556109723,0.7709637046307884,0.7709637046307884,0.7709637046307884,0.7257454850902982,0.7257454850902982,0.7257454850902982,0.7640402347024309,0.7640402347024309,0.7640402347024309,0.5897009966777409,0.5897009966777409,0.5897009966777409,0.7065669160432253,0.7065669160432253,0.7065669160432253,0.3866666666666667,0.3866666666666667,0.3866666666666667,0.6301482701812191,0.6301482701812191,0.6301482701812191,0.23131524008350735,0.23131524008350735,0.23131524008350735,0.7713692946058092,0.7713692946058092,0.7713692946058092,0.8408710217755444,0.8408710217755444,0.8408710217755444,0.5409223099293727,0.5409223099293727,0.5409223099293727,0.762301918265221,0.762301918265221,0.762301918265221,0.6534280936454849,0.6534280936454849,0.6534280936454849,0.5179765886287626,0.5179765886287626,0.5179765886287626,0.5778055903212349,0.5778055903212349,0.5778055903212349,0.5099667774086378,0.5099667774086378,0.5099667774086378,0.7800759814267624,0.7800759814267624,0.7800759814267624,0.4137214137214137,0.4137214137214137,0.4137214137214137,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.5167644593461861,0.5167644593461861,0.5167644593461861,0.6172428154935443,0.6172428154935443,0.6172428154935443,0.7026359143327842,0.7026359143327842,0.7026359143327842,0.3627246134559131,0.3627246134559131,0.3627246134559131,0.18238731218697835,0.18238731218697835,0.18238731218697835,0.4945561139028476,0.4945561139028476,0.4945561139028476,0.5509355509355509,0.5509355509355509,0.5509355509355509,0.528169014084507,0.528169014084507,0.528169014084507,0.4201680672268907,0.4201680672268907,0.4201680672268907,0.3347297863426896,0.3347297863426896,0.3347297863426896,0.3225270157938487,0.3225270157938487,0.3225270157938487,0.5589592950062946,0.5589592950062946,0.5589592950062946,0.5072825634623388,0.5072825634623388,0.5072825634623388,0.8838763575605681,0.8838763575605681,0.8838763575605681,0.9413489736070382,0.9413489736070382,0.9413489736070382,0.6544393497290537,0.6544393497290537,0.6544393497290537,0.6349667774086378,0.6349667774086378,0.6349667774086378,0.022203602848764104,0.022203602848764104,0.022203602848764104,0.0012499999999999734,0.0012499999999999734,0.0012499999999999734,0.00041684035014588616,0.00041684035014588616,0.00041684035014588616,0.0008343763037129692,0.0008343763037129692]
mem:  [0.09497273100071457,0.0980930117203902,0.0980930117203902,0.0980930117203902,0.09806526388680847,0.09806526388680847,0.09806526388680847,0.1021476332080179,0.1021476332080179,0.1021476332080179,0.11025466617882862,0.11025466617882862,0.11025466617882862,0.10747202502707254,0.10747202502707254,0.10747202502707254,0.09978047289183989,0.09978047289183989,0.09978047289183989,0.09731017903491557,0.09731017903491557,0.09731017903491557,0.10827916776143742,0.10827916776143742,0.10827916776143742,0.09757709846060914,0.09757709846060914,0.09757709846060914,0.09629996144770026,0.09629996144770026,0.09629996144770026,0.10184486259911252,0.10184486259911252,0.10184486259911252,0.10553557002153524,0.10553557002153524,0.10553557002153524,0.10112341892598697,0.10112341892598697,0.10112341892598697,0.11639995187101437,0.11639995187101437,0.11639995187101437,0.10867377633281683,0.10867377633281683,0.10867377633281683,0.09762989301122926,0.09762989301122926,0.09762989301122926,0.09907032479698652,0.09907032479698652,0.09907032479698652,0.0988716699530251,0.0988716699530251,0.0988716699530251,0.1012530725200681,0.1012530725200681,0.1012530725200681,0.09973234390615826,0.09973234390615826,0.09973234390615826,0.10113373228006162,0.10113373228006162,0.10113373228006162,0.0975729240077694,0.0975729240077694,0.0975729240077694,0.09994671433728108,0.09994671433728108,0.09994671433728108,0.09945191889774796,0.09945191889774796,0.09945191889774796,0.09569491134198838,0.09569491134198838,0.09569491134198838,0.0990909515051358,0.0990909515051358,0.0990909515051358,0.10373809973995618,0.10373809973995618,0.10373809973995618,0.10328480327277101,0.10328480327277101,0.10328480327277101,0.11811589754419394,0.11811589754419394,0.11811589754419394,0.1091096383204948,0.1091096383204948,0.1091096383204948,0.10553507890943647,0.10553507890943647,0.10553507890943647,0.108541176066143,0.108541176066143,0.108541176066143,0.10064851352645499,0.10064851352645499,0.10064851352645499,0.09920636284835194,0.09920636284835194,0.09920636284835194,0.10345988473599044,0.10345988473599044,0.10345988473599044,0.09923411068193366,0.09923411068193366,0.09923411068193366,0.1000827523886465,0.1000827523886465,0.1000827523886465,0.10413491831578015,0.10413491831578015,0.10413491831578015,0.09906467700785038,0.09906467700785038,0.09906467700785038,0.09969624716689707,0.09969624716689707,0.09969624716689707,0.1044912201434538,0.1044912201434538,0.1044912201434538,0.10772617553819752,0.10772617553819752,0.10772617553819752,0.11019745161931938,0.11019745161931938,0.11019745161931938,0.09870002627449725,0.09870002627449725,0.09870002627449725,0.10382649991773873,0.10382649991773873,0.10382649991773873,0.09681170025464159,0.09681170025464159,0.09681170025464159,0.10206512637542087,0.10206512637542087,0.10206512637542087,0.09859640162165217,0.09859640162165217,0.09859640162165217,0.10480504077458197,0.10480504077458197,0.10480504077458197,0.10146498739069687,0.10146498739069687,0.10146498739069687,0.09621671794695497,0.09621671794695497,0.09621671794695497,0.10016157588050256,0.10016157588050256,0.10016157588050256,0.1044332689157964,0.1044332689157964,0.1044332689157964,0.10665997117171977,0.10665997117171977,0.10665997117171977,0.09888763109623588,0.09888763109623588,0.09888763109623588,0.10802747281080638,0.10802747281080638,0.10802747281080638,0.09905952033081311,0.09905952033081311,0.09905952033081311,0.097384828073932,0.097384828073932,0.097384828073932,0.10087982732498602,0.10087982732498602,0.10087982732498602,0.1073973759880561,0.1073973759880561,0.1073973759880561,0.10158923875169124,0.10158923875169124,0.10158923875169124,0.10306306616016636,0.10306306616016636,0.10306306616016636,0.10261689081841374,0.10261689081841374,0.10261689081841374,0.11985836327070831,0.11985836327070831,0.11985836327070831,0.10847634926910243,0.10847634926910243,0.10847634926910243,0.11388373903285298,0.11388373903285298,0.11388373903285298,0.10141342062032366,0.10141342062032366,0.10141342062032366,0.09830418992287082,0.09830418992287082,0.09830418992287082,0.09880487870758936,0.09880487870758936,0.09880487870758936,0.10689668720333756,0.10689668720333756,0.10689668720333756,0.10420833957454956,0.10420833957454956,0.10420833957454956,0.10768050211300983,0.10768050211300983,0.10768050211300983,0.1034463791532736,0.1034463791532736,0.1034463791532736,0.11732176928044713,0.11732176928044713,0.11732176928044713,0.1005981745363288,0.1005981745363288,0.1005981745363288,0.10719086335051409,0.10719086335051409,0.10719086335051409,0.10567602808178977,0.10567602808178977,0.10567602808178977,0.10691068389815317,0.10691068389815317,0.10691068389815317,0.10543169981264078,0.10543169981264078,0.10543169981264078,0.11140976183518769,0.11140976183518769,0.11140976183518769,0.0985301014883152,0.0985301014883152,0.0985301014883152,0.10498675225113507,0.10498675225113507,0.10498675225113507,0.11151485982432918,0.11151485982432918,0.11151485982432918,0.10289461471028072,0.10289461471028072,0.10289461471028072,0.10287963579126758,0.10287963579126758,0.10287963579126758,0.09805495053273383,0.09805495053273383,0.09805495053273383,0.10309105954979758,0.10309105954979758,0.10309105954979758,0.10164227885836086,0.10164227885836086,0.10164227885836086,0.10082555943806959,0.10082555943806959,0.10082555943806959,0.11144438523815259,0.11144438523815259,0.11144438523815259,0.10130414817834243,0.10130414817834243,0.10130414817834243,0.09872875633227662,0.09872875633227662,0.09872875633227662,0.09889499777771771,0.09889499777771771,0.09889499777771771,0.10435002541505112,0.10435002541505112,0.10435002541505112,0.10358806499377515,0.10358806499377515,0.10358806499377515,0.09978759401727244,0.09978759401727244,0.09978759401727244,0.10388518781354439,0.10388518781354439,0.10388518781354439,0.10013824805580995,0.10013824805580995,0.10013824805580995,0.10632945272923267,0.10632945272923267,0.10632945272923267,0.1089704080404873,0.1089704080404873,0.1089704080404873,0.1023119102050638,0.1023119102050638,0.1023119102050638,0.09785163012383391,0.09785163012383391,0.09785163012383391,0.10203050297245597,0.10203050297245597,0.10203050297245597,0.10557166676079643,0.10557166676079643,0.10557166676079643,0.10523476386102515,0.10523476386102515,0.10523476386102515,0.09880217759104604,0.09880217759104604,0.09880217759104604,0.09939887879107845,0.09939887879107845,0.09939887879107845,0.10304464945646163,0.10304464945646163,0.10304464945646163,0.10174467573095902,0.10174467573095902,0.10174467573095902,0.10180508251911036,0.10180508251911036,0.10180508251911036,0.11008670584104174,0.11008670584104174,0.11008670584104174,0.10928447422766485,0.10928447422766485,0.10928447422766485,0.09952607682466563,0.09952607682466563,0.09952607682466563,0.10236568697988158,0.10236568697988158,0.10236568697988158,0.09808097947396988,0.09808097947396988,0.09808097947396988,0.09807999724977223,0.09807999724977223,0.09807999724977223,0.09808760948730355,0.09808760948730355,0.09808760948730355,0.09809571283693364,0.09809571283693364]
avg_cpu_usage:  0.5933374715555417
avg_mem_usage:  0.10302487109590686
*** total avg
cpu:  [0.000833970510817128,0.09929637098153506,0.10235859552340472,0.10235859552340472,0.2585694666609949,0.3086458985579909,0.3086458985579909,0.49041836879763306,0.5659003522294074,0.5659003522294074,0.3717982178694052,0.3425078145639138,0.3425078145639138,0.5158479888379274,0.49855915688493807,0.49855915688493807,0.4203128394846885,0.4406966485477429,0.4406966485477429,0.46579382630276633,0.46888014717334375,0.46888014717334375,0.5078947079160354,0.5817940539416212,0.5817940539416212,0.49609241077895944,0.49609241077895944,0.5319336910886644,0.5776624280187496,0.5776624280187496,0.5776624280187496,0.599861276876713,0.599861276876713,0.5970717839869976,0.48943681811608286,0.48943681811608286,0.40139775486541246,0.7121533383568902,0.7121533383568902,0.6068295036839798,0.6289686833942653,0.6289686833942653,0.5719490721378874,0.6247588352504749,0.6247588352504749,0.6889377393247184,0.48146080602546065,0.5847965521749618,0.5847965521749618,0.41125456498626495,0.41125456498626495,0.4801057317751809,0.4357515915197389,0.4357515915197389,0.4272509805093147,0.6358764239914881,0.6358764239914881,0.5694584453320497,0.6370278200696974,0.6370278200696974,0.6113053398991989,0.5749316664976002,0.5749316664976002,0.6388178164906587,0.5475184687939674,0.5475184687939674,0.5558925212175255,0.5300541391146517,0.5300541391146517,0.3881486238841784,0.5957492192260476,0.5957492192260476,0.5455023056458007,0.2912727746526855,0.2912727746526855,0.3068547411062116,0.42210990140141896,0.42210990140141896,0.5980761629768343,0.7243748753880732,0.7243748753880732,0.678979687191417,0.7434894790615753,0.7434894790615753,0.694058731274163,0.5518345355238247,0.5518345355238247,0.6240619800388437,0.6772528392453565,0.6772528392453565,0.7210171281863754,0.4942469910710258,0.4942469910710258,0.522871032960814,0.7411060403566448,0.7411060403566448,0.7137760084328342,0.8007875519905956,0.8007875519905956,0.6876911675966486,0.545929080017991,0.545929080017991,0.5599722655734657,0.47263490363009114,0.47263490363009114,0.5229111082951388,0.5620090708692808,0.5620090708692808,0.5885835851313725,0.5050407407823277,0.5050407407823277,0.5018342190431974,0.3989058893728647,0.3989058893728647,0.39346806462444966,0.6866882298057689,0.6866882298057689,0.6473757942950695,0.5775834745989562,0.5775834745989562,0.5775834745989562,0.713922342802944,0.713922342802944,0.713922342802944,0.7369292789378975,0.7369292789378975,0.7369292789378975,0.6766421165129003,0.6766421165129003,0.6766421165129003,0.5787807174632759,0.5787807174632759,0.5787807174632759,0.4141412942238512,0.4141412942238512,0.4141412942238512,0.6448264564194973,0.6448264564194973,0.6448264564194973,0.6890743629689283,0.6890743629689283,0.6890743629689283,0.4876920016208101,0.4876920016208101,0.4876920016208101,0.5901607103248925,0.5901607103248925,0.5901607103248925,0.40758752373976853,0.40758752373976853,0.40758752373976853,0.39058377183895515,0.39058377183895515,0.39058377183895515,0.5327488468091891,0.5327488468091891,0.5327488468091891,0.6468159139442073,0.6468159139442073,0.6468159139442073,0.5438447864282948,0.5438447864282948,0.5438447864282948,0.43073798842412825,0.43073798842412825,0.43073798842412825,0.4238199346331671,0.4238199346331671,0.4238199346331671,0.5325750393142593,0.5325750393142593,0.5325750393142593,0.46834029655324855,0.46834029655324855,0.5783400935626358,0.5349682134888394,0.5349682134888394,0.5349682134888394,0.541688837244479,0.541688837244479,0.541688837244479,0.6043986789153752,0.6043986789153752,0.5675824164209042,0.6494833732791683,0.6494833732791683,0.6315142978939121,0.6705231957314285,0.7153328152897075,0.7153328152897075,0.855787392710282,0.855787392710282,0.7928748360793088,0.6793885921435185,0.6793885921435185,0.6949716214207392,0.651499913216938,0.651499913216938,0.6941680966347171,0.7225354591647997,0.7225354591647997,0.7489998958788906,0.6461856162196161,0.6461856162196161,0.5670029933686783,0.5106124757799914,0.5106124757799914,0.3895957098772045,0.5882164310765207,0.5882164310765207,0.5323592441744626,0.44497508189761376,0.44497508189761376,0.5127342539108263,0.5782072071302451,0.5782072071302451,0.6802134844912627,0.8044906000314906,0.8044906000314906,0.8170653895713854,0.7675633330209836,0.7675633330209836,0.7334010316541916,0.4670157465381471,0.4670157465381471,0.46566676591176553,0.591165856300237,0.591165856300237,0.6094752071431168,0.5810299413950916,0.5810299413950916,0.6431498003306966,0.500861735569883,0.500861735569883,0.4550790751068494,0.5991584333495009,0.5991584333495009,0.5718644447534728,0.5894808891074547,0.6472383881174505,0.6472383881174505,0.5775918982317937,0.5775918982317937,0.5775918982317937,0.5108418314651771,0.5108418314651771,0.5108418314651771,0.46227443746716723,0.46227443746716723,0.46227443746716723,0.36438079258549055,0.36438079258549055,0.36438079258549055,0.45957726673596017,0.45957726673596017,0.45957726673596017,0.44018917916456646,0.484327302250058,0.484327302250058,0.7561909580080513,0.7561909580080513,0.7561909580080513,0.7670237901275145,0.7670237901275145,0.7670237901275145,0.6945171660370754,0.6945171660370754,0.6945171660370754,0.5433317715145956,0.5433317715145956,0.5433317715145956,0.4093959453356368,0.4093959453356368,0.4093959453356368,0.4724907047515954,0.4724907047515954,0.4724907047515954,0.5404603986673678,0.5404603986673678,0.5404603986673678,0.6004056999564361,0.6004056999564361,0.6004056999564361,0.6053015440246567,0.6053015440246567,0.6053015440246567,0.5842728079074492,0.5842728079074492,0.5842728079074492,0.502120827593361,0.502120827593361,0.502120827593361,0.6138859484479838,0.6138859484479838,0.6138859484479838,0.697225305549893,0.697225305549893,0.697225305549893,0.7229717470736244,0.7229717470736244,0.7229717470736244,0.5516620138588997,0.5516620138588997,0.5516620138588997,0.5527646356970038,0.5527646356970038,0.5527646356970038,0.5663972706706295,0.5663972706706295,0.5663972706706295,0.7340551645168042,0.7164232428459524,0.7164232428459524,0.4839566225143046,0.40701868112440326,0.40701868112440326,0.5361241079707346,0.4366174379950049,0.4366174379950049,0.2744154644670213,0.37494561716474656,0.44496935639092117,0.5054368877204014,0.5054368877204014,0.5054368877204014,0.6823867452022442,0.6975217725883689,0.6975217725883689,0.5510998000150027,0.5058159540196095,0.5058159540196095,0.6560259479093002,0.6468452000556281,0.6468452000556281,0.7690905018821316,0.6398324260285683,0.6398324260285683,0.5705542530478789,0.5304372451080543,0.5304372451080543,0.542900545638092,0.5427610178283501,0.5427610178283501,0.1999872509469115,0.19970889325728033,0.19970889325728033,0.0026481868898186787,0.0032046699170863446,0.0032046699170863446,0.006847555090291668,0.006709482104864994,0.006709482104864994,0.0015326558777497927,0.001532131335281961]
mem:  [0.17097086498712946,0.17297467248669543,0.17311676270252363,0.17311676270252363,0.17258898676640796,0.17290623427594132,0.17290623427594132,0.1743079861839865,0.1742218808227819,0.1742218808227819,0.17695529423029224,0.17689177924902344,0.17689177924902344,0.17698174469638592,0.17704493228084406,0.17704493228084406,0.1744209056592172,0.1744276172938358,0.1744276172938358,0.172598937622315,0.1725922259876964,0.1725922259876964,0.17753326218275,0.17810980796632925,0.17810980796632925,0.173240820438519,0.173240820438519,0.1734572297303679,0.17577540087843943,0.17577540087843943,0.17577540087843943,0.17489992373258234,0.17489992373258234,0.1744338743726022,0.17579917893432392,0.17579917893432392,0.17529466044909073,0.17375534615040497,0.17375534615040497,0.1734449739738955,0.18017563699458625,0.18017563699458625,0.18016188632853836,0.17906235772879278,0.17906235772879278,0.17936781895314227,0.17287567178726573,0.17362459199165955,0.17362459199165955,0.1741043271165097,0.1741043271165097,0.17398646426467068,0.17475878420584542,0.17475878420584542,0.17452256740695138,0.1744628678234136,0.1744628678234136,0.1743983706517128,0.1772042430656793,0.1772042430656793,0.17697899405994252,0.17504783552254644,0.17504783552254644,0.17562814636944835,0.173611256934637,0.173611256934637,0.17334066347062324,0.17708038297654946,0.17708038297654946,0.17661302402932663,0.17363609484034184,0.17363609484034184,0.17349629640218833,0.17294236085219453,0.17294236085219453,0.17353151141298437,0.17587620020203099,0.17587620020203099,0.1760043760534059,0.17743176547329342,0.17743176547329342,0.17712041110635202,0.17613927717916256,0.17613927717916256,0.17633522417034495,0.18050538383228698,0.18050538383228698,0.18089318535451845,0.17921709474346226,0.17921709474346226,0.17942630130547654,0.17775590880589007,0.17775590880589007,0.17766178222282417,0.17769339630078815,0.17769339630078815,0.17736387141085486,0.17626101050061038,0.17626101050061038,0.17584014190050182,0.17474384834271048,0.17474384834271048,0.17507795678799307,0.17673674633897787,0.17673674633897787,0.17713715263841992,0.17512565753778142,0.17512565753778142,0.17503185835152615,0.1753255313390507,0.1753255313390507,0.1751467726804282,0.1759550120989772,0.1759550120989772,0.17601197914403274,0.17597739031580603,0.17597739031580603,0.17604286967793883,0.1762829904547463,0.1762829904547463,0.1762829904547463,0.18162444765082233,0.18162444765082233,0.18162444765082233,0.18315691742842036,0.18315691742842036,0.18315691742842036,0.17792282570825388,0.17792282570825388,0.17792282570825388,0.1741317827425931,0.1741317827425931,0.1741317827425931,0.17702155851597187,0.17702155851597187,0.17702155851597187,0.1766485336251439,0.1766485336251439,0.1766485336251439,0.17571319382967995,0.17571319382967995,0.17571319382967995,0.1752562054432704,0.1752562054432704,0.1752562054432704,0.17690270860271917,0.17690270860271917,0.17690270860271917,0.1751245341263251,0.1751245341263251,0.1751245341263251,0.1735624576998811,0.1735624576998811,0.1735624576998811,0.17594184974040958,0.17594184974040958,0.17594184974040958,0.17654551986074288,0.17654551986074288,0.17654551986074288,0.17662551797380152,0.17662551797380152,0.17662551797380152,0.17600370026086032,0.17600370026086032,0.17600370026086032,0.17701493086922196,0.17701493086922196,0.17701493086922196,0.1750329540771747,0.1750329540771747,0.1750329540771747,0.1738983376657498,0.1738983376657498,0.17444165267304668,0.17661999512324253,0.17661999512324253,0.17661999512324253,0.17874044690872373,0.17874044690872373,0.17874044690872373,0.17838181125751604,0.17838181125751604,0.17784979144018706,0.17695669427272265,0.17695669427272265,0.17704018045944195,0.17776891168365025,0.1781514748569111,0.1781514748569111,0.18426099597225917,0.18426099597225917,0.1834803182772309,0.17820055731330678,0.17820055731330678,0.178740598352497,0.18102994685619897,0.18102994685619897,0.181270092416821,0.17685340219754,0.17685340219754,0.17645610616779928,0.17628922148096984,0.17628922148096984,0.1760769046492543,0.17478698791858657,0.17478698791858657,0.1742595516566069,0.1769412048524891,0.1769412048524891,0.1769361302019238,0.18164029846060956,0.18164029846060956,0.18196736787446285,0.18300628406470146,0.18300628406470146,0.1834603834410924,0.1808535852374925,0.1808535852374925,0.18074259771867743,0.180975458664865,0.180975458664865,0.18082518352877022,0.1773684188193817,0.1773684188193817,0.17734468255060856,0.1787982226898495,0.1787982226898495,0.17902740045731427,0.17823670155654406,0.17823670155654406,0.17838599450220682,0.1780761713691269,0.1780761713691269,0.17751845090216087,0.17714564450526113,0.17714564450526113,0.17775329298585343,0.1801062999392742,0.18013069100166867,0.18013069100166867,0.17628617386625645,0.17628617386625645,0.17628617386625645,0.1780986935420403,0.1780986935420403,0.1780986935420403,0.17852011067417772,0.17852011067417772,0.17852011067417772,0.1759263123821613,0.1759263123821613,0.1759263123821613,0.17689428863139356,0.17689428863139356,0.17689428863139356,0.17579887810668007,0.17623775353137514,0.17623775353137514,0.1783536312519306,0.1783536312519306,0.1783536312519306,0.1769828217383774,0.1769828217383774,0.1769828217383774,0.17711353037365207,0.17711353037365207,0.17711353037365207,0.1785374733361731,0.1785374733361731,0.1785374733361731,0.1760337717213919,0.1760337717213919,0.1760337717213919,0.17597504969778702,0.17597504969778702,0.17597504969778702,0.1767913389883341,0.1767913389883341,0.1767913389883341,0.17718392754184623,0.17718392754184623,0.17718392754184623,0.17745761486657752,0.17745761486657752,0.17745761486657752,0.17536930562700523,0.17536930562700523,0.17536930562700523,0.1768529147519108,0.1768529147519108,0.1768529147519108,0.17575649680288277,0.17575649680288277,0.17575649680288277,0.18064362356256883,0.18064362356256883,0.18064362356256883,0.17899810140071185,0.17899810140071185,0.17899810140071185,0.17702023395653554,0.17702023395653554,0.17702023395653554,0.176435641306482,0.176435641306482,0.176435641306482,0.17777310965166784,0.17777310965166784,0.17777310965166784,0.17912617627903882,0.17836890745597309,0.17836890745597309,0.17692178053184981,0.1766515144646467,0.1766515144646467,0.17677887787864324,0.1764704700829978,0.1764704700829978,0.1744305977052821,0.17543750659647914,0.1756016960970271,0.17881567620966107,0.17881567620966107,0.17881567620966107,0.1791308712744061,0.17878088408380632,0.17878088408380632,0.1772599113573322,0.17702893290740876,0.17702893290740876,0.1792565574649704,0.1792231629902827,0.1792231629902827,0.17962962453027956,0.17911184647421452,0.17911184647421452,0.17744585992004783,0.17744585992004783,0.17744585992004783,0.18263316307023755,0.18258716381833925,0.18258716381833925,0.1740638121084341,0.1740638121084341,0.1740638121084341,0.1740687173881841,0.1740687173881841,0.1740687173881841,0.17406741204557974,0.17406741204557974,0.17406741204557974,0.17407133957332996,0.17407133957332996]
avg_cpu:  0.5453433406544801
avg_mem:  0.1768720612633768

